mixture,system,x_NaCl,pair,r_A,g_r
LiCl-NaCl,li3040,0.05,X-Cl,7.53,0.897812840909324
LiCl-NaCl,li3040,0.05,X-Cl,7.550000000000001,0.8986087097694991
LiCl-NaCl,li3040,0.05,X-Cl,7.57,0.903047679635826
LiCl-NaCl,li3040,0.05,X-Cl,7.59,0.9047169501309302
LiCl-NaCl,li3040,0.05,X-Cl,7.61,0.9080841259029435
LiCl-NaCl,li3040,0.05,X-Cl,7.630000000000001,0.913871188773076
LiCl-NaCl,li3040,0.05,X-Cl,7.65,0.915382221055453
LiCl-NaCl,li3040,0.05,X-Cl,7.67,0.920391281607129
LiCl-NaCl,li3040,0.05,X-Cl,7.6899999999999995,0.9208505072871503
LiCl-NaCl,li3040,0.05,X-Cl,7.71,0.9277175743511314
LiCl-NaCl,li3040,0.05,X-Cl,7.73,0.9320549327459375
LiCl-NaCl,li3040,0.05,X-Cl,7.75,0.9368042776723509
LiCl-NaCl,li3040,0.05,X-Cl,7.77,0.9376359980808248
LiCl-NaCl,li3040,0.05,X-Cl,7.79,0.943566765860593
LiCl-NaCl,li3040,0.05,X-Cl,7.8100000000000005,0.9486075607088749
LiCl-NaCl,li3040,0.05,X-Cl,7.83,0.9505608633561179
LiCl-NaCl,li3040,0.05,X-Cl,7.85,0.9569826421800736
LiCl-NaCl,li3040,0.05,X-Cl,7.87,0.9588898875078764
LiCl-NaCl,li3040,0.05,X-Cl,7.890000000000001,0.9639782694156326
LiCl-NaCl,li3040,0.05,X-Cl,7.91,0.9705216069367354
LiCl-NaCl,li3040,0.05,X-Cl,7.93,0.9728300193831325
LiCl-NaCl,li3040,0.05,X-Cl,7.95,0.978536519297458
LiCl-NaCl,li3040,0.05,X-Cl,7.970000000000001,0.9794747549126809
LiCl-NaCl,li3040,0.05,X-Cl,7.99,0.9877602677621746
LiCl-NaCl,li3040,0.05,Na-Cl,0.01,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.03,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.05,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.07,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.09,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.11,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.13,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.15000000000000002,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.16999999999999998,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.19,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.21000000000000002,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.22999999999999998,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.25,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.27,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.29000000000000004,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.31,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.33,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.35,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.37,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.39,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.41000000000000003,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.43,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.45,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.47,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.49,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.51,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.53,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.55,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.5700000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.59,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.61,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.63,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.65,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.67,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.6900000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.71,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.73,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.75,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.77,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.79,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.81,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.8300000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.85,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.87,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.89,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.91,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.93,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.95,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.97,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,0.99,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.01,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.03,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.05,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.07,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.09,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.11,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.1300000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.15,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.17,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.19,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.21,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.23,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.25,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.27,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.29,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.31,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.33,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.35,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.37,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.3900000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.4100000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.43,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.45,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.47,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.49,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.51,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.53,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.55,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.57,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.59,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.61,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.6300000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.6500000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.67,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.69,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.71,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.73,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.75,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.77,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.79,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.81,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.83,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.85,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.87,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.8900000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.9100000000000001,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.93,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.95,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.97,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,1.99,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,2.01,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,2.0300000000000002,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,2.05,0.0
LiCl-NaCl,li3040,0.05,Na-Cl,2.0700000000000003,0.0011785119882548154
LiCl-NaCl,li3040,0.05,Na-Cl,2.09,0.0023121296521195966
LiCl-NaCl,li3040,0.05,Na-Cl,2.1100000000000003,0.004537011741672325
LiCl-NaCl,li3040,0.05,Na-Cl,2.13,0.006678315414208433
LiCl-NaCl,li3040,0.05,Na-Cl,2.1500000000000004,0.012016851868585633
LiCl-NaCl,li3040,0.05,Na-Cl,2.17,0.02305653240594384
LiCl-NaCl,li3040,0.05,Na-Cl,2.1900000000000004,0.03790437384547597
LiCl-NaCl,li3040,0.05,Na-Cl,2.21,0.050145538715226014
LiCl-NaCl,li3040,0.05,Na-Cl,2.2300000000000004,0.09951567946809142
LiCl-NaCl,li3040,0.05,Na-Cl,2.25,0.14064661716355023
LiCl-NaCl,li3040,0.05,Na-Cl,2.2700000000000005,0.20040883463809606
LiCl-NaCl,li3040,0.05,Na-Cl,2.29,0.2816632715088464
LiCl-NaCl,li3040,0.05,Na-Cl,2.31,0.4031447425238884
LiCl-NaCl,li3040,0.05,Na-Cl,2.33,0.5213617700014359
LiCl-NaCl,li3040,0.05,Na-Cl,2.3499999999999996,0.6519724704494699
LiCl-NaCl,li3040,0.05,Na-Cl,2.37,0.8104841680998027
LiCl-NaCl,li3040,0.05,Na-Cl,2.3899999999999997,1.004729555675138
LiCl-NaCl,li3040,0.05,Na-Cl,2.41,1.1833129616461435
LiCl-NaCl,li3040,0.05,Na-Cl,2.4299999999999997,1.34222213095474
LiCl-NaCl,li3040,0.05,Na-Cl,2.45,1.5664739253494544
LiCl-NaCl,li3040,0.05,Na-Cl,2.4699999999999998,1.6914393767715283
LiCl-NaCl,li3040,0.05,Na-Cl,2.49,1.9083117905639648
LiCl-NaCl,li3040,0.05,Na-Cl,2.51,2.011879913949501
LiCl-NaCl,li3040,0.05,Na-Cl,2.5300000000000002,2.1663833190770627
LiCl-NaCl,li3040,0.05,Na-Cl,2.55,2.3631834651027614
LiCl-NaCl,li3040,0.05,Na-Cl,2.5700000000000003,2.3968849076068195
LiCl-NaCl,li3040,0.05,Na-Cl,2.59,2.538046367055065
LiCl-NaCl,li3040,0.05,Na-Cl,2.6100000000000003,2.6990791057131527
LiCl-NaCl,li3040,0.05,Na-Cl,2.63,2.6811819600716387
LiCl-NaCl,li3040,0.05,Na-Cl,2.6500000000000004,2.7444134019825426
LiCl-NaCl,li3040,0.05,Na-Cl,2.67,2.7548088138869593
LiCl-NaCl,li3040,0.05,Na-Cl,2.6900000000000004,2.826353873238152
LiCl-NaCl,li3040,0.05,Na-Cl,2.71,2.761412111298729
LiCl-NaCl,li3040,0.05,Na-Cl,2.7300000000000004,2.776660560733151
LiCl-NaCl,li3040,0.05,Na-Cl,2.75,2.6930163750855245
LiCl-NaCl,li3040,0.05,Na-Cl,2.7700000000000005,2.6226780104902456
LiCl-NaCl,li3040,0.05,Na-Cl,2.79,2.6163511378441084
LiCl-NaCl,li3040,0.05,Na-Cl,2.81,2.5242404815615376
LiCl-NaCl,li3040,0.05,Na-Cl,2.83,2.4524331125572782
LiCl-NaCl,li3040,0.05,Na-Cl,2.8499999999999996,2.432744053685887
LiCl-NaCl,li3040,0.05,Na-Cl,2.87,2.352056368298069
LiCl-NaCl,li3040,0.05,Na-Cl,2.8899999999999997,2.28938385843174
LiCl-NaCl,li3040,0.05,Na-Cl,2.91,2.2502705729567904
LiCl-NaCl,li3040,0.05,Na-Cl,2.9299999999999997,2.184361811748712
LiCl-NaCl,li3040,0.05,Na-Cl,2.95,2.0881124638023096
LiCl-NaCl,li3040,0.05,Na-Cl,2.9699999999999998,2.0268804464146326
LiCl-NaCl,li3040,0.05,Na-Cl,2.99,1.962858021338143
LiCl-NaCl,li3040,0.05,Na-Cl,3.01,1.8861396266425636
LiCl-NaCl,li3040,0.05,Na-Cl,3.0300000000000002,1.887449077928152
LiCl-NaCl,li3040,0.05,Na-Cl,3.05,1.7992638837623267
LiCl-NaCl,li3040,0.05,Na-Cl,3.0700000000000003,1.7142805654938127
LiCl-NaCl,li3040,0.05,Na-Cl,3.09,1.6995654870032832
LiCl-NaCl,li3040,0.05,Na-Cl,3.1100000000000003,1.611208413442861
LiCl-NaCl,li3040,0.05,Na-Cl,3.13,1.562849356562798
LiCl-NaCl,li3040,0.05,Na-Cl,3.1500000000000004,1.504388265764213
LiCl-NaCl,li3040,0.05,Na-Cl,3.17,1.4575752284536132
LiCl-NaCl,li3040,0.05,Na-Cl,3.1900000000000004,1.4155360639151708
LiCl-NaCl,li3040,0.05,Na-Cl,3.21,1.382269446067471
LiCl-NaCl,li3040,0.05,Na-Cl,3.2300000000000004,1.3272083100932637
LiCl-NaCl,li3040,0.05,Na-Cl,3.25,1.298015311556189
LiCl-NaCl,li3040,0.05,Na-Cl,3.2700000000000005,1.2722685927288102
LiCl-NaCl,li3040,0.05,Na-Cl,3.29,1.2472833620657207
LiCl-NaCl,li3040,0.05,Na-Cl,3.3100000000000005,1.1870863725491618
LiCl-NaCl,li3040,0.05,Na-Cl,3.33,1.1601188789456902
LiCl-NaCl,li3040,0.05,Na-Cl,3.3499999999999996,1.1170598108620517
LiCl-NaCl,li3040,0.05,Na-Cl,3.37,1.0858320521960427
LiCl-NaCl,li3040,0.05,Na-Cl,3.3899999999999997,1.0596554697941094
LiCl-NaCl,li3040,0.05,Na-Cl,3.41,1.0450905894691134
LiCl-NaCl,li3040,0.05,Na-Cl,3.4299999999999997,0.9990294554057071
LiCl-NaCl,li3040,0.05,Na-Cl,3.45,0.9849345127427731
LiCl-NaCl,li3040,0.05,Na-Cl,3.4699999999999998,1.0111489439040173
LiCl-NaCl,li3040,0.05,Na-Cl,3.49,0.9390619377042864
LiCl-NaCl,li3040,0.05,Na-Cl,3.51,0.8904764763673496
LiCl-NaCl,li3040,0.05,Na-Cl,3.5300000000000002,0.8899381761380348
LiCl-NaCl,li3040,0.05,Na-Cl,3.55,0.8689197043319652
LiCl-NaCl,li3040,0.05,Na-Cl,3.5700000000000003,0.8506923951873397
LiCl-NaCl,li3040,0.05,Na-Cl,3.59,0.8304652691901826
LiCl-NaCl,li3040,0.05,Na-Cl,3.6100000000000003,0.8137328604142032
LiCl-NaCl,li3040,0.05,Na-Cl,3.63,0.8149465253782685
LiCl-NaCl,li3040,0.05,Na-Cl,3.6500000000000004,0.794100164242157
LiCl-NaCl,li3040,0.05,Na-Cl,3.67,0.7702842472095504
LiCl-NaCl,li3040,0.05,Na-Cl,3.6900000000000004,0.7615860592884919
LiCl-NaCl,li3040,0.05,Na-Cl,3.71,0.7506454084756634
LiCl-NaCl,li3040,0.05,Na-Cl,3.7300000000000004,0.7440690342934342
LiCl-NaCl,li3040,0.05,Na-Cl,3.75,0.7234054576198271
LiCl-NaCl,li3040,0.05,Na-Cl,3.7700000000000005,0.7198363872062051
LiCl-NaCl,li3040,0.05,Na-Cl,3.79,0.7213997753752436
LiCl-NaCl,li3040,0.05,Na-Cl,3.8100000000000005,0.7009744296423157
LiCl-NaCl,li3040,0.05,Na-Cl,3.83,0.6941890606837127
LiCl-NaCl,li3040,0.05,Na-Cl,3.8499999999999996,0.6973864116985635
LiCl-NaCl,li3040,0.05,Na-Cl,3.87,0.6753612315150362
LiCl-NaCl,li3040,0.05,Na-Cl,3.8899999999999997,0.6557532768348262
LiCl-NaCl,li3040,0.05,Na-Cl,3.91,0.6404738778427801
LiCl-NaCl,li3040,0.05,Na-Cl,3.9299999999999997,0.6615996164231119
LiCl-NaCl,li3040,0.05,Na-Cl,3.95,0.6578297483784885
LiCl-NaCl,li3040,0.05,Na-Cl,3.9699999999999998,0.6294310677149227
LiCl-NaCl,li3040,0.05,Na-Cl,3.99,0.6480369062491245
LiCl-NaCl,li3040,0.05,Na-Cl,4.01,0.6455143625685681
LiCl-NaCl,li3040,0.05,Na-Cl,4.03,0.6402114499110658
LiCl-NaCl,li3040,0.05,Na-Cl,4.050000000000001,0.6442176388321622
LiCl-NaCl,li3040,0.05,Na-Cl,4.07,0.6264698980195264
LiCl-NaCl,li3040,0.05,Na-Cl,4.09,0.6253390222969739
LiCl-NaCl,li3040,0.05,Na-Cl,4.109999999999999,0.6310762070484482
LiCl-NaCl,li3040,0.05,Na-Cl,4.13,0.6449628298281038
LiCl-NaCl,li3040,0.05,Na-Cl,4.15,0.6260066107314607
LiCl-NaCl,li3040,0.05,Na-Cl,4.17,0.624807856780352
LiCl-NaCl,li3040,0.05,Na-Cl,4.1899999999999995,0.6392797873574656
LiCl-NaCl,li3040,0.05,Na-Cl,4.21,0.6141311027284042
LiCl-NaCl,li3040,0.05,Na-Cl,4.23,0.6419223123393627
LiCl-NaCl,li3040,0.05,Na-Cl,4.25,0.6321206454034449
LiCl-NaCl,li3040,0.05,Na-Cl,4.27,0.6342449418662736
LiCl-NaCl,li3040,0.05,Na-Cl,4.29,0.6456313796950097
LiCl-NaCl,li3040,0.05,Na-Cl,4.3100000000000005,0.6230707556285112
LiCl-NaCl,li3040,0.05,Na-Cl,4.33,0.6581332802545556
LiCl-NaCl,li3040,0.05,Na-Cl,4.35,0.6543637927801524
LiCl-NaCl,li3040,0.05,Na-Cl,4.37,0.6571141741422081
LiCl-NaCl,li3040,0.05,Na-Cl,4.390000000000001,0.6566430456061568
LiCl-NaCl,li3040,0.05,Na-Cl,4.41,0.6692660957916945
LiCl-NaCl,li3040,0.05,Na-Cl,4.43,0.6619501233086867
LiCl-NaCl,li3040,0.05,Na-Cl,4.45,0.6535907952629364
LiCl-NaCl,li3040,0.05,Na-Cl,4.470000000000001,0.6809896184426086
LiCl-NaCl,li3040,0.05,Na-Cl,4.49,0.6824510184717978
LiCl-NaCl,li3040,0.05,Na-Cl,4.51,0.6914320047054763
LiCl-NaCl,li3040,0.05,Na-Cl,4.53,0.6891544131599721
LiCl-NaCl,li3040,0.05,Na-Cl,4.550000000000001,0.6681079102754927
LiCl-NaCl,li3040,0.05,Na-Cl,4.57,0.702652491822383
LiCl-NaCl,li3040,0.05,Na-Cl,4.59,0.6911494577392095
LiCl-NaCl,li3040,0.05,Na-Cl,4.61,0.7016798240214901
LiCl-NaCl,li3040,0.05,Na-Cl,4.63,0.7140051644974161
LiCl-NaCl,li3040,0.05,Na-Cl,4.65,0.7221226779357001
LiCl-NaCl,li3040,0.05,Na-Cl,4.67,0.7446628518540497
LiCl-NaCl,li3040,0.05,Na-Cl,4.6899999999999995,0.7186963489896235
LiCl-NaCl,li3040,0.05,Na-Cl,4.71,0.7358243251654861
LiCl-NaCl,li3040,0.05,Na-Cl,4.73,0.7384176522598707
LiCl-NaCl,li3040,0.05,Na-Cl,4.75,0.7704849537955798
LiCl-NaCl,li3040,0.05,Na-Cl,4.77,0.7712505534157783
LiCl-NaCl,li3040,0.05,Na-Cl,4.79,0.7717564352914781
LiCl-NaCl,li3040,0.05,Na-Cl,4.8100000000000005,0.7902342475825577
LiCl-NaCl,li3040,0.05,Na-Cl,4.83,0.8068649387015796
LiCl-NaCl,li3040,0.05,Na-Cl,4.85,0.7996874096915767
LiCl-NaCl,li3040,0.05,Na-Cl,4.87,0.8005848846237118
LiCl-NaCl,li3040,0.05,Na-Cl,4.890000000000001,0.8014409527884594
LiCl-NaCl,li3040,0.05,Na-Cl,4.91,0.8256120448415288
LiCl-NaCl,li3040,0.05,Na-Cl,4.93,0.8181997674033323
LiCl-NaCl,li3040,0.05,Na-Cl,4.95,0.8436491632666852
LiCl-NaCl,li3040,0.05,Na-Cl,4.970000000000001,0.8510814433361369
LiCl-NaCl,li3040,0.05,Na-Cl,4.99,0.8573536827812066
LiCl-NaCl,li3040,0.05,Na-Cl,5.01,0.8796944737569223
LiCl-NaCl,li3040,0.05,Na-Cl,5.03,0.9013541549756832
LiCl-NaCl,li3040,0.05,Na-Cl,5.050000000000001,0.888387465363456
LiCl-NaCl,li3040,0.05,Na-Cl,5.07,0.9142001968681415
LiCl-NaCl,li3040,0.05,Na-Cl,5.09,0.9244747956251628
LiCl-NaCl,li3040,0.05,Na-Cl,5.11,0.9477114178132067
LiCl-NaCl,li3040,0.05,Na-Cl,5.13,0.9364026105409811
LiCl-NaCl,li3040,0.05,Na-Cl,5.15,0.9607498301418148
LiCl-NaCl,li3040,0.05,Na-Cl,5.17,0.964477704600839
LiCl-NaCl,li3040,0.05,Na-Cl,5.1899999999999995,0.9833988867266786
LiCl-NaCl,li3040,0.05,Na-Cl,5.21,0.9881418203074354
LiCl-NaCl,li3040,0.05,Na-Cl,5.23,1.0012760117079635
LiCl-NaCl,li3040,0.05,Na-Cl,5.25,1.0220599709638485
LiCl-NaCl,li3040,0.05,Na-Cl,5.27,1.0073168231258947
LiCl-NaCl,li3040,0.05,Na-Cl,5.29,1.0340909314430131
LiCl-NaCl,li3040,0.05,Na-Cl,5.3100000000000005,1.0454792365723908
LiCl-NaCl,li3040,0.05,Na-Cl,5.33,1.0500019782556047
LiCl-NaCl,li3040,0.05,Na-Cl,5.35,1.0517815603009943
LiCl-NaCl,li3040,0.05,Na-Cl,5.37,1.0466759770324436
LiCl-NaCl,li3040,0.05,Na-Cl,5.390000000000001,1.0808135061492756
LiCl-NaCl,li3040,0.05,Na-Cl,5.41,1.0681785513923392
LiCl-NaCl,li3040,0.05,Na-Cl,5.43,1.0950918727634307
LiCl-NaCl,li3040,0.05,Na-Cl,5.45,1.1130813935133488
LiCl-NaCl,li3040,0.05,Na-Cl,5.470000000000001,1.1053786804822487
LiCl-NaCl,li3040,0.05,Na-Cl,5.49,1.0995176905563704
LiCl-NaCl,li3040,0.05,Na-Cl,5.51,1.1366260317024437
LiCl-NaCl,li3040,0.05,Na-Cl,5.53,1.1608675277354517
LiCl-NaCl,li3040,0.05,Na-Cl,5.550000000000001,1.1624345221158427
LiCl-NaCl,li3040,0.05,Na-Cl,5.57,1.1543458449519897
LiCl-NaCl,li3040,0.05,Na-Cl,5.59,1.1835120413818385
LiCl-NaCl,li3040,0.05,Na-Cl,5.61,1.1862400913149491
LiCl-NaCl,li3040,0.05,Na-Cl,5.63,1.1821286226123635
LiCl-NaCl,li3040,0.05,Na-Cl,5.65,1.1920454080954077
LiCl-NaCl,li3040,0.05,Na-Cl,5.67,1.1975520364808345
LiCl-NaCl,li3040,0.05,Na-Cl,5.6899999999999995,1.1918777477073514
LiCl-NaCl,li3040,0.05,Na-Cl,5.71,1.2168429447631086
LiCl-NaCl,li3040,0.05,Na-Cl,5.73,1.1952129724456055
LiCl-NaCl,li3040,0.05,Na-Cl,5.75,1.208219614037489
LiCl-NaCl,li3040,0.05,Na-Cl,5.77,1.2202591177380968
LiCl-NaCl,li3040,0.05,Na-Cl,5.79,1.2165131982715827
LiCl-NaCl,li3040,0.05,Na-Cl,5.8100000000000005,1.2282732279890347
LiCl-NaCl,li3040,0.05,Na-Cl,5.83,1.2286262506990695
LiCl-NaCl,li3040,0.05,Na-Cl,5.85,1.2344054270949194
LiCl-NaCl,li3040,0.05,Na-Cl,5.87,1.2416162804280249
LiCl-NaCl,li3040,0.05,Na-Cl,5.890000000000001,1.234508630429421
LiCl-NaCl,li3040,0.05,Na-Cl,5.91,1.2324565377667787
LiCl-NaCl,li3040,0.05,Na-Cl,5.93,1.2290397541564844
LiCl-NaCl,li3040,0.05,Na-Cl,5.95,1.2486061502056724
LiCl-NaCl,li3040,0.05,Na-Cl,5.970000000000001,1.2297694869708642
LiCl-NaCl,li3040,0.05,Na-Cl,5.99,1.2491565057282452
LiCl-NaCl,li3040,0.05,Na-Cl,6.01,1.2352642155521842
LiCl-NaCl,li3040,0.05,Na-Cl,6.03,1.235208230385213
LiCl-NaCl,li3040,0.05,Na-Cl,6.050000000000001,1.2331255025457963
LiCl-NaCl,li3040,0.05,Na-Cl,6.07,1.2187082555145552
LiCl-NaCl,li3040,0.05,Na-Cl,6.09,1.2271237912431376
LiCl-NaCl,li3040,0.05,Na-Cl,6.11,1.2262726102039716
LiCl-NaCl,li3040,0.05,Na-Cl,6.130000000000001,1.205584335587675
LiCl-NaCl,li3040,0.05,Na-Cl,6.15,1.21250921263828
LiCl-NaCl,li3040,0.05,Na-Cl,6.17,1.2020746083926264
LiCl-NaCl,li3040,0.05,Na-Cl,6.1899999999999995,1.2060490018256724
LiCl-NaCl,li3040,0.05,Na-Cl,6.21,1.1964598329602634
LiCl-NaCl,li3040,0.05,Na-Cl,6.23,1.201215490522481
LiCl-NaCl,li3040,0.05,Na-Cl,6.25,1.1952852434267138
LiCl-NaCl,li3040,0.05,Na-Cl,6.27,1.1842679956983027
LiCl-NaCl,li3040,0.05,Na-Cl,6.29,1.172983569140253
LiCl-NaCl,li3040,0.05,Na-Cl,6.3100000000000005,1.1853449906675058
LiCl-NaCl,li3040,0.05,Na-Cl,6.33,1.1730143839687057
LiCl-NaCl,li3040,0.05,Na-Cl,6.35,1.164071505527192
LiCl-NaCl,li3040,0.05,Na-Cl,6.37,1.1507373956348488
LiCl-NaCl,li3040,0.05,Na-Cl,6.390000000000001,1.1547377454365135
LiCl-NaCl,li3040,0.05,Na-Cl,6.41,1.1374651141428824
LiCl-NaCl,li3040,0.05,Na-Cl,6.43,1.1219725176981687
LiCl-NaCl,li3040,0.05,Na-Cl,6.45,1.1232187023217615
LiCl-NaCl,li3040,0.05,Na-Cl,6.470000000000001,1.1263582016015865
LiCl-NaCl,li3040,0.05,Na-Cl,6.49,1.124282393568809
LiCl-NaCl,li3040,0.05,Na-Cl,6.51,1.1049927578489638
LiCl-NaCl,li3040,0.05,Na-Cl,6.53,1.1000108211251072
LiCl-NaCl,li3040,0.05,Na-Cl,6.550000000000001,1.0894191919024347
LiCl-NaCl,li3040,0.05,Na-Cl,6.57,1.0880026374151728
LiCl-NaCl,li3040,0.05,Na-Cl,6.59,1.0955367837146763
LiCl-NaCl,li3040,0.05,Na-Cl,6.61,1.0962564433740756
LiCl-NaCl,li3040,0.05,Na-Cl,6.630000000000001,1.0794280415268458
LiCl-NaCl,li3040,0.05,Na-Cl,6.65,1.0689483010309628
LiCl-NaCl,li3040,0.05,Na-Cl,6.67,1.0549991569743564
LiCl-NaCl,li3040,0.05,Na-Cl,6.6899999999999995,1.0555269028781653
LiCl-NaCl,li3040,0.05,Na-Cl,6.71,1.039037587537602
LiCl-NaCl,li3040,0.05,Na-Cl,6.73,1.028021264737165
LiCl-NaCl,li3040,0.05,Na-Cl,6.75,1.0393945590694762
LiCl-NaCl,li3040,0.05,Na-Cl,6.77,1.0185535051122434
LiCl-NaCl,li3040,0.05,Na-Cl,6.79,1.0049496064215881
LiCl-NaCl,li3040,0.05,Na-Cl,6.8100000000000005,1.0136466009434675
LiCl-NaCl,li3040,0.05,Na-Cl,6.83,0.9854730520876621
LiCl-NaCl,li3040,0.05,Na-Cl,6.85,0.9965157303763507
LiCl-NaCl,li3040,0.05,Na-Cl,6.87,0.9872447066502008
LiCl-NaCl,li3040,0.05,Na-Cl,6.890000000000001,0.9848191881234544
LiCl-NaCl,li3040,0.05,Na-Cl,6.91,0.9493022714871124
